Date;Prestation;Code Barre;Contrat;Compte Expediteur;Pays Expediteur;Destinataire;CP Destinataire;Ville Destinataire;Pays Destinataire;Reference;Nombre de colis;Poids;Prix;Supplement;Lot;Facture;Compte facturé;Libellé TVA;CB Initial;Reference 2;Reference 3
12/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE KEREVEUR JULIEN          ;29790;PONT CROIX                         ;FR                                 ;                    ;1;      0.520;;                   ;L000477 ;20/03/01044;3752;TVA 20.0%;;;
12/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE KEREVEUR JULIEN          ;29790;PONT CROIX                         ;FR                                 ;                    ;1;      0.260;       4.00;CSU                ;L000477 ;20/03/01044;3752;TVA 20.0%;;;
12/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE MAZAUD PONS              ;63670;ORCET                              ;FR                                 ;                    ;1;      1.600;;                   ;L000478 ;20/03/01044;3752;TVA 20.0%;;;
12/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE MAZAUD PONS              ;63670;ORCET                              ;FR                                 ;                    ;1;      1.600;       4.30;CSU                ;L000478 ;20/03/01044;3752;TVA 20.0%;;;
12/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE PAROT                    ;16440;NERSAC                             ;FR                                 ;                    ;1;      1.600;;                   ;L000479 ;20/03/01044;3752;TVA 20.0%;;;
12/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE PAROT                    ;16440;NERSAC                             ;FR                                 ;                    ;1;      1.600;       4.30;CSU                ;L000479 ;20/03/01044;3752;TVA 20.0%;;;
12/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE TOURNESOLS               ;17120;COZES                              ;FR                                 ;                    ;1;      1.600;;                   ;L000480 ;20/03/01044;3752;TVA 20.0%;;;
12/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE TOURNESOLS               ;17120;COZES                              ;FR                                 ;                    ;1;      1.600;       4.30;CSU                ;L000480 ;20/03/01044;3752;TVA 20.0%;;;
12/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE TRIAIRE                  ;34140;LOUPIAN                            ;FR                                 ;                    ;1;      0.460;;                   ;L000481 ;20/03/01044;3752;TVA 20.0%;;;
12/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE TRIAIRE                  ;34140;LOUPIAN                            ;FR                                 ;                    ;1;      0.280;       4.00;CSU                ;L000481 ;20/03/01044;3752;TVA 20.0%;;;
12/03/2020;H12;3,75225E+12;1;3752;FR                                 ;TOULOUSE SANTE ORTHOPEDIE          ;31300;TOULOUSE                           ;FR                                 ;                    ;1;      1.600;;                   ;L000482 ;20/03/01044;3752;TVA 20.0%;;;
12/03/2020;H12;3,75225E+12;1;3752;FR                                 ;TOULOUSE SANTE ORTHOPEDIE          ;31300;TOULOUSE                           ;FR                                 ;                    ;1;      1.600;       4.30;CSU                ;L000482 ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;LA JONCHERE ORTHOPEDIE             ;8000;VILLERS SEMEUSE                    ;FR                                 ;                    ;1;      0.280;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;EURL PHARMADA +                    ;16290;HIERSAC                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE CENTRALE                 ;24000;PERIGUEUX                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;ACCORD MEDICAL                     ;31700;CORNEBARRIEU                       ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;LA GRANDE PHARMACIE                ;81100;CASTRES                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;LA VITRINE MEDICAL 03              ;3300;CUSSET                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;LVMS                               ;73200;ALBERTVILLE                        ;FR                                 ;                    ;1;      0.380;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE MARCK                    ;68000;COLMAR                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE SELIGNAT                 ;1000;BOURG EN BRESSE                    ;FR                                 ;                    ;1;      0.340;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE MARSZALEK INES           ;91350;GRIGNY                             ;FR                                 ;                    ;1;      1.400;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE ALPHONSE DAUDET          ;30600;VAUVERT                            ;FR                                 ;                    ;1;      0.260;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE D'ETALANS                ;25580;ETALANS                            ;FR                                 ;                    ;1;      2.250;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE VIA DOMITIA              ;11100;NARBONNE                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE SAMPOUX                  ;24660;COULOUNIEIX CHAMIERS               ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;M.A PHARMACIE                      ;12100;MILLAU                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE BATTANT SELURL           ;25000;BESANCON                           ;FR                                 ;                    ;1;      0.500;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE CARBONEL SARL            ;30900;NIMES                              ;FR                                 ;                    ;1;      0.760;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE SAINT PATRICE            ;4860;PIERREVERT                         ;FR                                 ;                    ;1;      0.240;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE RIVETOILE                ;67100;STRASBOURG                         ;FR                                 ;                    ;1;      0.250;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE SAINT MARTIN             ;57290;FAMECK                             ;FR                                 ;                    ;1;      0.450;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE BERJALLIENNE             ;38300;BOURGOIN JALLIEU                   ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;SELARL PHARMACIE POPULAIRE         ;34000;MONTPELLIER                        ;FR                                 ;                    ;1;      0.240;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE SAINT GEOURS             ;40230;SAINT GEOURS DE MAREMME            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE BRUELLE                  ;88100;SAINT DIE DES VOSGES               ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;GRANDE PHARMACIE DE CAEN SELAS     ;14000;CAEN                               ;FR                                 ;                    ;1;      0.380;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA TRINITE SUR MER    ;56470;LA TRINITE SUR MER                 ;FR                                 ;                    ;1;      0.380;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE COSSON                   ;22000;ST BRIEUC                          ;FR                                 ;                    ;1;      0.360;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU SQUARE                ;93200;SAINT DENIS                        ;FR                                 ;                    ;1;      0.220;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE LECOURT VERONIQUE        ;27440;ECOUIS                             ;FR                                 ;                    ;1;      0.940;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
13/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA VRIGNE             ;8330;VRIGNE AUX BOIS                    ;FR                                 ;                    ;1;      0.360;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
